Gene name	Human gene name
Shc3	SHC3
Mir6244	
Gm25562	
Btf3-ps15	
Cdc40	CDC40
AI593442	C11orf87
Gm49848	
Gm6149	
Gm54880	
Gm47981	
Gm49849	
Gm5815	
Crk	CRK
Ddx10	DDX10
Gm9284	
Gm23203	RNU6-926P
Gm23203	RNU6-103P
Gm49851	
Gm38042	
Gm49852	
Gm38318	
Gm29051	
Gm23447	
Lamp1	LAMP1
Gm4512	
Gm18521	
Gm49856	
Gm18070	
Gm54881	RN7SKP62
Obox6-ps1	
Gm6174	
Gm4518	
Gm27023	
Gm49859	
Tec	TEC
Gm25800	SNORA9B
Efna5	EFNA5
Gm54654	
Prelid3a	PRELID3A
Mir3108	
Lrp2bp	LRP2BP
Gm54942	RN7SKP276
Wasf1	WASF1
Fbxl17	FBXL17
Erbb2	ERBB2
Spire1	SPIRE1
Gm15818	
Mrpl44	MRPL44
Gm23272	
Vmn1r54	VN1R5
Gm43891	
Cks2	CKS2
Gm19078	
9130221F21Rik	
Gm8952	
Gm44604	
Myof	MYOF
BC048671	C3orf22
Gm47986	
Gm22806	
Exph5	EXPH5
Nln	NLN
Gm24674	
Serpine2	SERPINE2
Poglut3	POGLUT3
Chst13	CHST13
St3gal5	ST3GAL5
Gm19611	
Gpr6	GPR6
Fig4	FIG4
Gm15154	
Snord45b	SNORD45B
Rpl36a	RPL36A
Gm24494	
Mir130c	
Snord45c	
Gm49367	
Gm43400	
4930550C14Rik	C11orf65
Gm54892	
Tmem131l	TMEM131L
Gm24730	
Gm17228	
Gm54893	
Fer	FER
Ighv1-80	IGHV1OR15-1
Ighv1-80	IGHV1-2
Ighv1-80	
Ighv1-81	IGHV1OR15-1
Ighv1-81	IGHV1-2
Ighv1-81	
Nmnat2	NMNAT2
Gm42990	
Or5t19-ps1	
9430031K09Rik	
D230049E03Rik	
Ighv1-82	IGHV1OR15-1
Ighv1-82	IGHV1-2
Ighv1-82	
Slc25a14	SLC25A14
Gm48443	
Acrv1	ACRV1
Ighv1-83	
Ighv1-84	IGHV1OR15-1
Ighv1-84	IGHV1-2
Ighv1-84	
Secisbp2	SECISBP2
Gm9260	
Gm25526	
Ak9	AK9
Atm	ATM
Ighv1-85	IGHV1OR15-1
Ighv1-85	IGHV1-2
Ighv1-85	
Gm1943	
Gm54845	
Pmfbp1	PMFBP1
Ighv1-86	
Zfp386	ZNF775
Gm29438	
Atoh8	ATOH8
Gm18305	
Gm18986	
Gm25626	RNU6-641P
Gm47473	
Gm54986	
Gm54946	
Mien1	MIEN1
Gm5780	
Gm54979	RNU6-973P
Gm54979	RNU6-1273P
Gm54979	RNU6-1229P
Gm54979	RNU6-1079P
Gm54979	RNU6-621P
Gm54979	RNU6-629P
Gm54979	RNU6-1126P
Gm54979	RNU6-276P
Gm54979	RNU6-669P
Gm54979	RNU6-412P
Gm54979	RNU6-1155P
Gm47591	
Uroc1	UROC1
Gm18670	
Vipr2	VIPR2
Gm47589	
Gm47592	
Gm47590	
Mon2	MON2
Mir455	MIR455
Orm1	ORM2
Orm1	ORM1
Gm12352	
Zkscan17	ZNF496
Gm11212	
Laptm5	LAPTM5
Dhx38	DHX38
Gm5529	
Gm28960	
Gm28071	
Gm28058	
Gm23934	
Gm38339	
Fam124b	FAM124B
Gmds	GMDS
Gm37932	
Ahctf1	AHCTF1
Gm17669	
Eml5	EML5
Cep76	CEP76
Or4x18	OR4X2
Gm11380	
Psmg2	PSMG2
Zxdc	ZXDC
Gm35732	
Pja2	PJA2
Gm48885	
A730091E23Rik	
Sgtb	SGTB
Txnl4b	TXNL4B
Tyro3	TYRO3
Golph3	GOLPH3
Grtp1	GRTP1
Ptpn2	PTPN2
Gm54663	
Gpr119	GPR119
Mov10l1	MOV10L1
Gla	GLA
Gm48073	
Gm54771	
Ywhae	YWHAE
Mylk4	MYLK4
Cops5	COPS5
Rbmx2	RBMX2
Gm54898	
Mir6420	
Man2a1	MAN2A1
C030015A19Rik	
Cfap100	CFAP100
Myo6	MYO6
Gm54772	RNU6-1000P
D930007J09Rik	
Wrnip1	WRNIP1
Akap4	AKAP4
Doc2b	DOC2B
Gm17133	
4930583I09Rik	
Gm4701	
Gm25344	
Gm49865	
Tmem232	TMEM232
Gm12339	
Grb7	GRB7
Mir1968	
Hp	HP
Hp	HPR
Sema4d	SEMA4D
Gm14380	
Fsip2l	
Seh1l	SEH1L
Gm48062	
Gm48063	
A930040O22Rik	
Ttc8	TTC8
Gm44117	
Klf15	KLF15
Orm3	ORM2
Orm3	ORM1
Snx25	SNX25
Gm44722	
Mir211	
Gm44719	
Mir6416	
Cyp2b19	
Gm37070	
Gm7219	
Hnrnph2	HNRNPH2
Lamc2	LAMC2
Matn1	MATN1
Gm44421	
Gm45901	
Sox5	SOX5
Ikzf3	IKZF3
Orm2	ORM2
Orm2	ORM1
Gm44765	
Cep192	CEP192
Gm7855	
Tpcn2	TPCN2
Gm7857	
Armcx4	ARMCX4
Cobll1	COBLL1
Gm17140	
Gm25261	
Gm25106	RNU2-13P
Gm25106	RNU2-58P
Akna	AKNA
Gm23737	RNU1-14P
Gm23737	RNU1-18P
Panx2	PANX2
Pnpt1	PNPT1
Cnksr2	CNKSR2
Pdzd2	PDZD2
Gm43499	
Cul3	CUL3
Gm36981	
Trrap	TRRAP
Mnd1	MND1
Mettl14	METTL14
Gm54557	
Gm2606	
Gm54775	
Serpinb1a	SERPINB1
Ptpru	PTPRU
F830212C03Rik	
Gm54558	
Gm49276	
Gm17756	
Gm49277	
Trabd	TRABD
Gm8887	
Ldlrad4	LDLRAD4
Gm41764	
Gm18149	
Mc2r	MC2R
Gm50258	
Gm50259	
Gm37902	
Gm37262	
Mir6356	
Gm50260	
Gm6189	
Mir145b	
Gm54679	
Gm4842	
Lamc1	LAMC1
Gm18992	
Pcdh1	PCDH1
Gm9288	
Gm18736	
Gadd45g	GADD45G
Gm54915	
Gm18138	
Gm49866	
Vapa	VAPA
Rpl30-ps8	
Foxn3	FOXN3
Gm26651	
Gm37872	
Serpinb1c	SERPINB1
Gm10268	
Dele1	DELE1
Gm54854	
Adprhl1	ADPRHL1
Gm11382	
Diras2	DIRAS2
Serpinb6b	SERPINB6
Txndc2	TXNDC2
Gm22713	
Acadm	ACADM
Sla	SLA
I830134H01Rik	
Cep55	CEP55
Rab31	RAB31
Gm45261	CCDC195
Gm38009	
Gm8818	
Shcbp1l	SHCBP1L
Gm19898	
Gm49867	
Ppp4r1	PPP4R1
Ncapg2	NCAPG2
Rph3al	RPH3AL
Dhodh	DHODH
Gm25588	
Gm25588	
Gm37669	
Dnah7b	DNAH7
Serpinb9	SERPINB9
Apaf1	APAF1
Gm8659	
Gm15170	
Gm8662	
Gm15177	
Gm22522	
Gm15168	
Gm5764	
Pcdh12	PCDH12
Gm15185	
Gm15188	
Gm15189	
Clcn5	CLCN5
Prss12	PRSS12
Rnf14	RNF14
Ccdc74a	CCDC74B
Ccdc74a	CCDC74A
Gm16075	
Liat1	LIAT1
Trappc13	TRAPPC13
Nlrp3	NLRP3
Gm20682	
Gm25112	RNU6-301P
Gm43590	
Rnu7-ps1	
Snora24	
Gm47139	
Gm9369	
Gm47138	
Gm47132	
4930556H04Rik	
Gm23300	SNORA80B
Slc44a5	SLC44A5
Gm47196	
Ffar4	FFAR4
Efcab11	EFCAB11
Cfap97	CFAP97
Rbp4	RBP4
Selenoo	SELENOO
Trim35	TRIM35
Gm45693	
Gm26401	
Nfkbiz	NFKBIZ
Slc25a4	SLC25A4
Mir500	MIR502
Mir501	MIR501
Mir362	
Mir188	MIR188
Mir532	MIR532
Pde6c	PDE6C
Usp27x	USP27X
Rflnb	RFLNB
Gm14381	
Gm14395	
Gm14394	
Gm23082	
Armcx1	ARMCX1
6030458C11Rik	C5orf22
Gm3076	
Gm42541	
Gm42540	
Gm50467	
Lhx8	LHX8
Actg-ps1	
Ptprn2	PTPRN2
Gm54858	
Gm47570	
Or2b11	OR2B11
Gm10313	
Gm18072	
Gm47576	
Gm24669	
Gm7621	
Gm8575	
Gm12261	
Or2aa1	
Helt	HELT
Gm18681	
Sycp2	SYCP2
Stmn4	STMN4
Gm5027	
Zpbp2	ZPBP2
n-R5s211	
Gm45212	
Cyp2g1	
Dhx9	DHX9
Gm44068	
Aldh1l1	ALDH1L1
Gm45255	
Dcun1d2	DCUN1D2
Smim38	SMIM38
Mrgprf	MRGPRF
Klk6	KLK6
Tyw3	TYW3
Armcx7-ps	
Gm10344	
Armcx6	ARMCX6
Ccn4	CCN4
Mrgprd	MRGPRD
Fra10ac1	FRA10AC1
Ppp1r3d	PPP1R3D
Klk5	KLK5
Gm47208	
Gm19238	
Gm54582	
Gm6750	
Gm13998	
Ppp1r3f	PPP1R3F
Fam217b	FAM217B
Gm45173	
Gm47207	
Cyp2a5	CYP2A13
Cyp2a5	CYP2A7
Cyp2a5	CYP2A6
Gm47206	
Dock9	DOCK9
Gm17807	
Gm48119	
Pik3cd	PIK3CD
Mir153	
Tdp1	TDP1
Cdh26	CDH26
Ndst3	NDST3
Tubgcp6	TUBGCP6
Lgi1	LGI1
Gm45253	
E330037G11Rik	
Gm45245	
Gm25014	RNU6-701P
9530085L11Rik	
Tmco3	TMCO3
Ralbp1	RALBP1
Gm36995	
Syk	SYK
Flicr	
Ppp4r3b	PPP4R3B
Klk4	KLK4
Armcx3	ARMCX3
Gm25390	RNU6-374P
Ikbip	IKBIP
Gm48147	
Gm14314	
Gm14293	
Kcnk13	KCNK13
Tpx2	TPX2
Obox3-ps1	
Obox4-ps4	
Gtpbp4-ps1	
Ranbp2-ps2	
Mtmr10	MTMR10
Slc25a3	SLC25A3
Acsl1	ACSL1
Gm23205	RNU6-219P
Gnpda1	GNPDA1
Gm54700	
Psmc1	PSMC1
Mir7093	
Rps6ka3	RPS6KA3
Drosha	DROSHA
Gm8326	
Npl	NPL
Gm54689	
Gm50141	
Gm4949	
Gm42723	
Ndfip1	NDFIP1
Gm50150	
Gm50155	
Twsg1	TWSG1
Slc35g1	SLC35G1
Shld3	SHLD3
Serpinb9b	SERPINB9
Nrde2	NRDE2
Gm54777	
Plce1	PLCE1
Obox4-ps36	
Gm44236	
Gm6652	
Api5-ps	
Obox4-ps37	
Gm26056	
Bcat1	BCAT1
Obox3-ps2	
Dnah7c	DNAH7
Obox4-ps5	
Klk15	KLK15
Serpinb1b	SERPINB1
Gm24119	SNORA53
Ormdl3	ORMDL3
Ankrd12	ANKRD12
Nxpe3	NXPE3
Usp15	USP15
Gtpbp4-ps2	
Ranbp2-ps3	
Obox4-ps38	
Obox4-ps39	
Ranbp2-ps4	
Cyp2a22	CYP2A13
Cyp2a22	CYP2A7
Cyp2a22	CYP2A6
Lrrc3c	LRRC3C
Srsf3-ps	
Cfap36	CFAP36
Gm11384	
Gm17809	
Gm11383	
Serpinb9c	SERPINB9
Cep97	CEP97
Gm48296	
Gm50344	
Gm50349	
Obox4-ps6	
Nr3c1	NR3C1
Gm24701	RNU6-142P
Obox3-ps3	
Rapgef5	RAPGEF5
Obox4-ps7	
Gm44945	
Gtpbp4-ps3	
Ranbp2-ps5	
Obox4-ps8	
Obox4-ps9	
Cyp2a12	CYP2A13
Cyp2a12	CYP2A7
Cyp2a12	CYP2A6
Slc39a10	SLC39A10
Obox3-ps4	
Serpinb9d	SERPINB9
Fan1	FAN1
Gsdma3	GSDMA
Gm11385	
Gm42510	
Gm47788	
Serpinb9e	SERPINB9
Gm24456	
Gm15400	
Gm15399	
Gm9372	
Gm42824	
Tram1l1	TRAM1L1
Gm14294	
Mir5622	
Mylk2	MYLK2
Gm42825	
Gm28151	
Gm54722	
Gm9381	
Gm37393	
Trim23	TRIM23
Gm28527	
Gm42826	
Gm49925	
Gm28825	
Gm28826	
Ndufv2	NDUFV2
Gm4852	
Gm38090	
Mir6350	
Trim2	TRIM2
Gm18117	
Armcx2	ARMCX2
Gm45244	
Gm12085	
Gm23109	
Gm12086	
Gm12087	
Gm37196	
Tfdp1	TFDP1
Klk1b8	KLK1
Gm8337	
Gsdma2	GSDMA
Gm54870	
Npat	NPAT
Gm54871	7SK
Gm19206	
Gm5974	
Gm23240	
Gm28830	
Gm8354	
Gm50398	
Pabpc2	PABPC1
Pabpc2	PABPC3
Gm19124	
Foxs1	FOXS1
Gm50395	
Gm50396	
Yipf5	YIPF5
Obox4-ps10	
Gm8357	
Gtpbp4-ps4	
Cdh4	CDH4
Gm54872	
Ranbp2-ps6	
Gm28740	
Klk1b2-ps	
Obox4-ps11	
Obox4-ps12	
Obox4-ps13	
Obox4-ps14	
Cspp1	CSPP1
Obox4-ps15	
Kctd16	KCTD16
Obox4-ps16	
Klk1b1	KLK1
Gm54568	
Gm49100	
Gm54569	
Cdh6	CDH6
Gm50403	
Chek1	CHEK1
Gm31019	
Kctd16	
Gm54708	RN7SKP67
Gm50407	
Gm54709	
Gm54710	MIR544A
Obox4-ps17	
Gm50408	
Gm45198	
Gm50409	
Mphosph10	MPHOSPH10
Gm18530	
Prelid2	PRELID2
Slain2	SLAIN2
Gm23264	
Gm49927	
Washc1	WASHC1
Washc1	WASH6P
Gsdma	GSDMA
Gm8238	
Gm4940	
Gm49112	
Gm18371	
Gm18714	
Gm49114	
Grxcr2	GRXCR2
Obox4-ps18	
Gm49115	
Gm14300	
Obox4-ps19	
Hdac10	HDAC10
Dusp15	DUSP15
Obox4-ps20	
Gm7222	
Obox4-ps21	
Obox4-ps22	
Slc41a3	SLC41A3
Obox4-ps23	
Sh3rf2	SH3RF2
Eif1ax	EIF1AX
Klk1b9	KLK1
Psmd3	PSMD3
Serpinb9f	SERPINB9
Mrip-ps	
Mcee	MCEE
Serpinb9h	SERPINB9
Gm45135	
Ppwd1	PPWD1
Obox3-ps5	
Obox4-ps24	
Klk1b10-ps	
Ddx11	DDX11
Klk1b11	KLK1
Taf4	TAF4
Gm23995	
Gm10135	
Gm55032	RNU6-973P
Gm55032	RNU6-1273P
Gm55032	RNU6-1229P
Gm55032	RNU6-1079P
Gm55032	RNU6-621P
Gm55032	RNU6-629P
Gm55032	RNU6-1126P
Gm55032	RNU6-276P
Gm55032	RNU6-669P
Gm55032	RNU6-412P
Gm55032	RNU6-1155P
Gm8900	
Slc10a4	SLC10A4
Rpl24	RPL24
Gm54711	
A930023M06Rik	
Gm12356	
Gm18955	
Csf3	CSF3
Gm45195	
Gm15187	
Klk1b12-ps	
Cdca7l	CDCA7L
Map7d2	MAP7D2
Gm42668	
Klk1b26	KLK1
Lrrc8d	LRRC8D
Cast	CAST
Cstdc7	
Plac8l1	PLAC8L1
Iqsec1	IQSEC1
Ccdc88a	CCDC88A
Gm28037	
Gm18086	
Zbtb11	ZBTB11
Gm5504	
Lars1	LARS1
Klk1b18-ps	
Atp4b	ATP4B
Klk1b28-ps	
Gm45196	
Klk1b19-ps	
Klk1b27	KLK1
Gm45197	
Apba2	APBA2
Med15	MED15
Gm8717	
Gm45410	
Gm28991	
Grk1	GRK1
Noc3l	NOC3L
Gm14299	
Lsm14b	LSM14B
Gm20613	
Calm1	CALM1
Rps15a-ps5	
Lrrc8dos	
Gm10359	
Gm43818	
Zfp326	ZNF326
Gm47726	
Gm55025	
Tafa2	TAFA2
Tbc1d12	TBC1D12
Tmem255b	TMEM255B
Psma7	PSMA7
Gm9630	
Gm22958	
Gm54576	
Gm47801	
Gm49118	
Gm19169	
Gm49119	
Gm18510	
Gm45026	
Gm25550	
Gm47837	
Gm49122	
Gm55029	RN7SKP287
Gm29753	
Gm47839	
Gm45082	
Gm6479	
Gm44721	
Gm47840	
Gm2611	
Acat1	ACAT1
Klk1b15-ps	
Slc16a7	SLC16A7
Ndrg1	NDRG1
Gm45125	
Klk1b21	KLK1
Gm49930	
Gm49931	
Gm17891	
Gm54784	
Gm49933	
Hells	HELLS
Mtcl1	MTCL1
Gm45127	
Klk1b22	KLK1
Cenpu	CENPU
Gm45126	
Gm54787	
Gm45122	
Gm44123	
Klk1b23-ps	
Gm44105	
Ss18l1	SS18L1
Rpl21-ps12	
Entrep2	ENTREP2
Gm25185	
Ppp1r2-ps2	
Irag2	IRAG2
Gm40557	
Nin	NIN
Rps19-ps4	
Gm43817	
Rbm27	RBM27
Impg1	IMPG1
Gm19566	
Gm25672	
Gm5987	
Gm38433	
Gm42915	
Smurf1	SMURF1
2810430I11Rik	
Mtg2	MTG2
Nsmce3	
Gm54697	
Bclaf3	BCLAF3
Gm55182	
Klk1b16	KLK1
Gm47862	
Gm9102	
Lrig3	LRIG3
Gm17908	
Gm45136	
Gm17918	
Klk1b24	KLK1
Gm44779	
Klk1b3	KLK1
Ttll9	TTLL9
Gm44605	
Klk1b4	KLK1
Mir7023	
Gm15190	
Mecr	MECR
Gm15186	
Gm45134	
Arhgap36	ARHGAP36
Prorsd1	
Klk1b5	KLK1
Cyp2c55	CYP2C18
Gm55037	
Klk1	KLK1
Tmpo	TMPO
Gm54789	
Cyp2c65	
Gm18292	
Gm48387	
Gm39380	
Gm27225	
Gm26713	
Itgb4	ITGB4
Gm8151	
Htr1b	HTR1B
1700028J19Rik	
Gm26907	
Gas6	GAS6
Mei4	MEI4
Cyp2c66	
Gm6525	RPL36AL
Ndst4	NDST4
Gm36864	
Gm55192	
Cyp2c29	
Arnt2	ARNT2
Gm5608	
Pkd1l3	PKD1L3
Gm48292	
Srsf4	SRSF4
Gm37837	
Gm19228	
Gm15896	
Gm54717	
Pou4f3	POU4F3
Gm4705	
Themis3	
Gm15037	
Stt3a	STT3A
Gm14719	
Or11q2	
Gm16415	
Or5o1	
Gm3631	
Tcerg1	TCERG1
Gm46576	
Ptprm	PTPRM
Gm43910	
Slc25a13	SLC25A13
Foxp3	FOXP3
Ugt8a	UGT8
Cyp2c72-ps	
Cyp2c38	
Mir7039	
Barhl2	BARHL2
Gm54735	
Gm17035	
Fhdc1	FHDC1
Gm18335	
Mapk12	MAPK12
Gm49684	
Rpl26-ps4	
Gm26872	
Gm49683	
Gm28039	
Gm6048	
A930004J17Rik	
Gm12978	
Bod1-ps	
Gm50475	
Gm29464	
Pcnp	
Tmem200b	TMEM200B
Cyp2c39	
Tmem201	TMEM201
Fryl	FRYL
Gm8367	
Cyp2c67	
C230029F24Rik	
Gm6757	
Gm3605	
Gm28388	
Gm8384	
1700047N06Rik	
Gm8391	
Gm54883	
Gm18916	
Arsj	ARSJ
Gm29665	
Cdh9	CDH9
Gm20118	
Cyp2c68	
Gm54885	
Gm28321	
Rgs8	RGS8
Gm43327	
Gm20568	
Arfip1	ARFIP1
Cyp2c40	
Trmt10c	TRMT10C
Gm49128	
Gm54580	
Gm2638	
Gm22422	
Gm54581	
Gm18532	
Frmd4a	FRMD4A
Klhl22	KLHL22
Gm24713	
Mapk11	MAPK11
Cryz	CRYZ
Slc25a33	SLC25A33
Cyp2c69	
Capg	CAPG
Gm8318	
Gm49138	
Gm49139	
Gm49140	
Scarf2	SCARF2
C030047K22Rik	
Gm13065	
Gm13064	
Gm55098	
Gm55099	
St3gal1	ST3GAL1
Spsb1	SPSB1
Gm49941	
Gm47471	
Gm49939	
Gm18961	
Gm49943	
Cyp2c71-ps	
Gm49940	
Gm4510	
Gm49942	
Cyp2c37	
Mir5709	
Gm54965	
Gm47081	
Lrrc30	LRRC30
Gm18705	
Gm47965	
Gm47083	
Mir378d	
Gm47084	
Lama1	LAMA1
Gm47091	
Gm24179	
Atp23	ATP23
Cyp2c54	
Gm6333	
H6pd	H6PD
Gm23748	
Slc35f2	SLC35F2
Ctdsp2	CTDSP2
Cyp2c50	
Zfp520-ps	
Fam246a	FAM246C
Fam246a	FAM246B
Fam246a	FAM246A
Gm49408	
Car15	
Gm49409	
Cdh10	CDH10
Gm22836	
Gm24393	RNU6-1201P
Sln	
Mir34a	MIR34A
Gm37795	
Gm29529	
Gpr157	GPR157
5530400K19Rik	
Gm27249	
Gm16380	
Tmeff2	TMEFF2
Irak1bp1	IRAK1BP1
Gm25790	RNU6-3P
Ctxnd1	CTXND1
Mir26a-2	MIR26A2
Mir546	
Gm18043	
Gm53001	
Gm25884	
Gm4800	
Slc2a5	SLC2A5
Gm3523	
Gm55053	
Gm31822	
Gm45174	
Avil	AVIL
Gm44928	
Gm20518	
Fah	FAH
Tnfaip8l3	TNFAIP8L3
Senp7	SENP7
Cyp19a1	CYP19A1
Rgs16	RGS16
Arhgap28	ARHGAP28
Cyp2c70	
Slc2a7	SLC2A7
Gm42572	
Gm42571	
Gm17207	
Kpna7	KPNA7
Gm28322	
Gm54895	
Gm28319	
Gm28320	
Gm29325	
Gldn	GLDN
Cavin2	CAVIN2
Whrn	WHRN
Gm5253	
Gm8328	
Gm18533	
Tjp1	TJP1
Rnasel	RNASEL
Gm49160	
Gm49161	
Gm8341	
Gm49166	
Gm18741	
Polr2d-ps1	
Gm49176	
Gm25976	
Gm37815	
Gm19207	
Gm49178	
Gm49685	
Gm5827	
Zfat	ZFAT
Gm16470	
Pdlim1	PDLIM1
Phip	PHIP
Dlx6	DLX6
Gm54721	
Gpr151	GPR151
Sorbs1	SORBS1
Gm50214	
Gm50213	
Ppp2r2b	PPP2R2B
Arfgef1	ARFGEF1
Gm42734	
Gm43563	
Gm4871	
Dnai7	DNAI7
Gm43562	
Gm43561	
Gm8365	
1700018F24Rik	
Nedd1	NEDD1
Hfm1	HFM1
Gm38139	
Gm37240	
Gm8813	
Gm38241	
Tigd4	TIGD4
Tmem154	TMEM154
Ist1	IST1
Gm10240	
Gm54624	
Gm18723	
Gm49682	
Plxnb2	PLXNB2
Dgcr2	DGCR2
Erich3	ERICH3
1700029H14Rik	C13orf46
Gm22264	
Gm24241	SNORA79
Gm8181	
Gm47993	
Stk32a	STK32A
Gm49783	
Tsfm	TSFM
Ccdc22	CCDC22
Gm27248	
Ei24	EI24
Bltp1	BLTP1
Gm54899	
Gm37569	
Dock10	DOCK10
Gm55075	
Olfr719-ps	
Ociad1	OCIAD1
Sesn1	SESN1
Gm17097	
Gm49944	
Gm44794	
Gm44795	
Tmem200c	TMEM200C
Gm44792	
BC046251	
Gm49949	
Gm23186	
Gm4828	
Igsf1	IGSF1
Zfand6	ZFAND6
Arid1b	ARID1B
Dpysl3	DPYSL3
Nup210	NUP210
Zfp821	ZNF821
Adra1a	ADRA1A
Eef1akmt3	EEF1AKMT3
Mettl1	METTL1
Gm9395	
Dcp1a	DCP1A
Rasa3	RASA3
Cyp27b1	CYP27B1
Gm37320	
Mir30b	MIR30B
Cdh12	CDH12
Tssk1	TSSK1B
Tssk2	TSSK2
Impg2	IMPG2
Primpol	PRIMPOL
Gm37296	
Marchf9	MARCHF9
Mir7118	
Gm49182	
Mir30d	MIR30D
Acot10	ACOT9
Gm25711	
Gm49414	
Gm25987	
Gm54589	
Gm15599	
Gm7859	
Gm19371	
Gm25101	RNU6-10P
Gm38234	
Tmem242	TMEM242
Gm54590	
Gm49187	
Gm54591	
Armc2	ARMC2
Dennd6b	DENND6B
Gm27219	
Gm3650	
Ubac2	UBAC2
Eif3j2	EIF3J
Fez1	FEZ1
Gm54727	
Gm54728	
Jakmip2	JAKMIP2
Ldhal6b	LDHAL6B
Gm55021	
Gm8363	
Zdhhc14	ZDHHC14
Nup160	NUP160
Gpr18	GPR18
Gpr183	GPR183
Spink1	SPINK1
Timm8a2	
Gm49236	
Tprgl-ps1	
Vmn2r-ps62	
Tkt	TKT
Gm54729	
Gm10231	
Scgb3a2	SCGB3A2
Gm26595	
Gm26622	
Snx9	SNX9
2410002F23Rik	
Gm21050	
Ess2	ESS2
Gm94	C5orf46
Gm50206	
Gm50207	
Spink5	SPINK5
Gm8376	
Epb41l3	EPB41L3
Tdg-ps2	
Foxo3	FOXO3
4930573C08Rik	
Mir6958	
4930504C09Rik	
Hmgn3	HMGN3
Gm24232	
Gm23987	
Gm19782	
Dlx5	DLX5
Cdh18	CDH18
Auh	AUH
Gm54731	
Or11n2	
Gm15033	
Atxn1l	ATXN1L
Mir3076	
Tm9sf2	TM9SF2
Or5bh3	
Gm55081	
Cdk4	CDK4
Gm54733	
Gm54734	
Gsc2	GSC2
Gm7803	
Gm14612	
Gm22288	
Or1aa2	
Gm48695	
Ttc7b	TTC7B
Gm45607	
Gm42733	
Cfap97d2	
Gm14620	
Gm42732	
Etfrf1	ETFRF1
Stk26	STK26
Cdc7	CDC7
Gm7669	
Casp3	CASP3
Slc25a1	SLC25A1
Elmod3	ELMOD3
Spink14	SPINK14
Gm2639	
Gm13188	
Gm5216	
Gm10862	
Gm18155	
Gm38085	
Hnrnpa1l2-ps2	
Gm37107	
Dcp2	DCP2
Gm38348	
Frmd7	FRMD7
Pdrg1	PDRG1
Gm49430	
Gm19199	
Gm19840	
Vpreb1b	VPREB1
Gm5217	
Gm24656	
Gm6533	
Gm48915	
Gm23980	
Gm48916	
Gm18582	
Cdc16	CDC16
Gm48918	
Gm48919	
Gm8408	
Gm36147	
Gm48920	
Dgcr6	DGCR6L
Dgcr6	DGCR6
Dgcr6	
Gm48921	
Gm22810	
Tspan31	TSPAN31
Fam135b	FAM135B
Gm48382	
Gm48381	
Abhd12b	ABHD12B
Rap2c	RAP2C
Gm6254	
Gm17082	
Clybl	CLYBL
Gm2065	
Gm38279	
Lca5	LCA5
Afg1l	AFG1L
Gm5387	
Mcc	MCC
Mbnl3	MBNL3
Gm13187	
Gm25464	RNU6-1237P
Gm36988	
Zic5	ZIC5
Xkr7	XKR7
Gm23691	RNU6-117P
Gm13179	
Zic2	ZIC2
Mga	MGA
Gm48383	
Gm10837	
Gm9399	
Dnah11	DNAH11
Gm18143	
Atp6v1g1	ATP6V1G1
Mtif2	MTIF2
Ebf2	EBF2
Prodh	PRODH
Prodh	
Hnrnpa1l2-ps	
Gm54593	
Gm22519	
Gm2999	
Gm54813	
Nfil3	NFIL3
5830426I08Rik	
Gm38341	
Car6	CA6
Ppp6r2	PPP6R2
Cenpk	CENPK
Hdac11	HDAC11
Gm50263	
Gm43425	
Ythdc2	YTHDC2
Upf3a	UPF3A
Gm15197	
Gm15198	
Rps27a-ps2	
Gm37307	
Gm55092	
Gm28552	
Gm28477	
Cdk17	CDK17
Dmxl2	DMXL2
Gm13094	
Tmem268	TMEM268
Btf3-ps10	
Gm5388	
Gm54746	
Gm14621	
Hs6st2	HS6ST2
Semp2l2a	
Champ1	CHAMP1
Gm14581	
Sh3kbp1	SH3KBP1
Gm54919	
Gm24698	SNORA3A
Gm24698	
Coprs	COPRS
Gm11483	
Gm24448	
Tex53	
Tex48	
Irf2	IRF2
Gm38337	
Trim36	TRIM36
Gm14573	
Gm44002	
Gimap9	
Gm54603	
Pcca	PCCA
Gm24234	RNU6-651P
Basp1	BASP1
4930402H05Rik	
Or5ae2	
Eno1	ENO1
Kras	KRAS
Pcsk1	PCSK1
Med24	MED24
Col22a1	
Tprgl-ps2	
Or5ae1	
Gm26247	SNORD88C
Snord88c	SNORD88A
Or5ae1	
Ociad2	OCIAD2
1700018A14Rik	
Mir1931	
Snx3	SNX3
Snord88a	SNORD88B
Gm18560	
Pggt1b	PGGT1B
Gm23991	SNORD88B
Vmn2r65	
Cpa6	CPA6
Acp4	ACP4
Elk3	ELK3
Rtn4r	RTN4R
Mir6366	
Gm44164	
Ccdc188	CCDC188
Ccdc112	CCDC112
Rps25-ps1	
Gm54835	RN7SKP241
Gm44428	
Gm15707	
Gimap4	GIMAP4
Gm15517	
Gm47344	
Mir7688	
Zdhhc8	ZDHHC8
Nr2e1	NR2E1
Gm35960	
Gm18307	
Gm7238	
Vmn2r66	
Tgfbr3	TGFBR3
Tnfsf8	TNFSF8
Gm45479	
Gm38005	
Gm15604	
Gm45481	
Gm25253	
Ap1g1	AP1G1
Rgsl1	RGSL1
4930415P13Rik	
Gm4840	
Gm19095	
Gm54752	
Mospd4	
Gm48234	
Pygl	PYGL
Gm48235	
